date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-21,SKU0059,69,233,14.0,57
2025-04-28,SKU0059,59,117,14.0,57
2025-05-05,SKU0059,61,106,14.0,57
2025-05-12,SKU0059,67,226,14.0,57
2025-05-19,SKU0059,49,164,14.0,57
2025-05-26,SKU0059,37,126,14.0,57
2025-06-02,SKU0059,85,286,14.0,57
2025-06-09,SKU0059,78,115,14.0,57
2025-06-16,SKU0059,51,170,14.0,57
2025-06-23,SKU0059,125,288,14.0,57
2025-06-30,SKU0059,128,276,14.0,57
2025-07-07,SKU0059,104,212,14.0,57
2025-07-14,SKU0059,106,285,14.0,57
2025-07-21,SKU0059,50,105,14.0,57
2025-07-28,SKU0059,98,218,14.0,57
2025-08-04,SKU0059,68,0,14.0,57
2025-08-11,SKU0059,87,213,14.0,57
2025-08-18,SKU0059,33,111,14.0,57
2025-08-25,SKU0059,91,246,14.0,57
2025-09-01,SKU0059,84,235,14.0,57
2025-09-08,SKU0059,100,166,14.0,57
2025-09-15,SKU0059,57,0,14.0,57
2025-09-22,SKU0059,63,213,14.0,57
2025-09-29,SKU0059,45,153,14.0,57
2025-10-06,SKU0059,87,293,14.0,57
2025-10-13,SKU0059,69,0,14.0,57
2025-10-20,SKU0059,85,158,14.0,57
2025-10-27,SKU0059,57,0,14.0,57
2025-11-03,SKU0059,47,134,14.0,57
2025-11-10,SKU0059,76,255,14.0,57
2025-11-17,SKU0059,56,150,14.0,57
2025-11-24,SKU0059,42,141,14.0,57
2025-12-01,SKU0059,53,179,14.0,57
2025-12-08,SKU0059,63,197,14.0,57
2025-12-15,SKU0059,84,190,14.0,57
2025-12-22,SKU0059,69,0,14.0,57
2025-12-29,SKU0059,85,284,14.0,57
2024-01-01,SKU0060,341,0,14.0,38
2024-01-08,SKU0060,298,0,14.0,38
2024-01-15,SKU0060,276,0,14.0,38
2024-01-22,SKU0060,194,0,14.0,38
2024-01-29,SKU0060,157,0,14.0,38
2024-02-05,SKU0060,58,0,14.0,38
2024-02-12,SKU0060,43,0,14.0,38
2024-02-19,SKU0060,70,236,14.0,38
2024-02-26,SKU0060,75,251,14.0,38
2024-03-04,SKU0060,43,0,14.0,38
2024-03-11,SKU0060,30,102,14.0,38
2024-03-18,SKU0060,68,228,14.0,38
2024-03-25,SKU0060,48,162,14.0,38
2024-04-01,SKU0060,36,120,14.0,38
2024-04-08,SKU0060,53,164,14.0,38
2024-04-15,SKU0060,45,136,14.0,38
2024-04-22,SKU0060,87,290,14.0,38
2024-04-29,SKU0060,104,246,14.0,38
2024-05-06,SKU0060,41,104,14.0,38
2024-05-13,SKU0060,42,143,14.0,38
2024-05-20,SKU0060,54,180,14.0,38
2024-05-27,SKU0060,30,103,14.0,38
2024-06-03,SKU0060,55,186,14.0,38
2024-06-10,SKU0060,96,243,14.0,38
2024-06-17,SKU0060,80,253,14.0,38
2024-06-24,SKU0060,46,0,14.0,38
2024-07-01,SKU0060,39,133,14.0,38
2024-07-08,SKU0060,38,128,14.0,38
2024-07-15,SKU0060,77,222,14.0,38
2024-07-22,SKU0060,41,0,14.0,38
2024-07-29,SKU0060,56,159,14.0,38
2024-08-05,SKU0060,50,167,14.0,38
2024-08-12,SKU0060,41,137,14.0,38
2024-08-19,SKU0060,45,135,14.0,38
2024-08-26,SKU0060,41,118,14.0,38
2024-09-02,SKU0060,81,270,14.0,38
2024-09-09,SKU0060,55,0,14.0,38
2024-09-16,SKU0060,57,121,14.0,38
2024-09-23,SKU0060,46,0,14.0,38
2024-09-30,SKU0060,73,181,14.0,38
2024-10-07,SKU0060,45,0,14.0,38
2024-10-14,SKU0060,31,104,14.0,38
2024-10-21,SKU0060,70,192,14.0,38
2024-10-28,SKU0060,75,211,14.0,38
2024-11-04,SKU0060,88,253,14.0,38
2024-11-11,SKU0060,33,110,14.0,38
2024-11-18,SKU0060,73,245,,38
2024-11-25,SKU0060,51,171,14.0,38
2024-12-02,SKU0060,35,119,14.0,38
2024-12-09,SKU0060,34,115,14.0,38
2024-12-16,SKU0060,60,200,14.0,38
2024-12-23,SKU0060,110,283,14.0,38
2024-12-30,SKU0060,73,0,14.0,38
2025-01-06,SKU0060,66,159,14.0,38
2025-01-13,SKU0060,116,265,14.0,38
2025-01-20,SKU0060,55,0,14.0,38
2025-01-27,SKU0060,42,0,14.0,38
2025-02-03,SKU0060,85,216,14.0,38
2025-02-10,SKU0060,51,0,14.0,38
2025-02-17,SKU0060,78,256,14.0,38
2025-02-24,SKU0060,45,133,14.0,38
2025-03-03,SKU0060,34,115,14.0,38
2025-03-10,SKU0060,72,241,14.0,38
2025-03-17,SKU0060,79,210,14.0,38
2025-03-24,SKU0060,77,257,14.0,38
2025-03-31,SKU0060,30,101,14.0,38
2025-04-07,SKU0060,42,142,14.0,38
2025-04-14,SKU0060,51,170,14.0,38
2025-04-21,SKU0060,81,158,14.0,38
2025-04-28,SKU0060,63,0,14.0,38
2025-05-05,SKU0060,75,253,14.0,38
2025-05-12,SKU0060,70,149,14.0,38
2025-05-19,SKU0060,42,135,14.0,38
2025-05-26,SKU0060,77,192,14.0,38
2025-06-02,SKU0060,112,278,14.0,38
2025-06-09,SKU0060,56,0,14.0,38
2025-06-16,SKU0060,45,0,14.0,38
2025-06-23,SKU0060,72,242,14.0,38
2025-06-30,SKU0060,74,249,14.0,38
2025-07-07,SKU0060,76,190,14.0,38
2025-07-14,SKU0060,86,268,14.0,38
2025-07-21,SKU0060,62,0,14.0,38
2025-07-28,SKU0060,64,216,14.0,38
2025-08-04,SKU0060,53,178,14.0,38
2025-08-11,SKU0060,81,270,14.0,38
2025-08-18,SKU0060,57,0,14.0,38
2025-08-25,SKU0060,86,287,14.0,38
2025-09-01,SKU0060,54,0,,38
2025-09-08,SKU0060,94,292,14.0,38
2025-09-15,SKU0060,45,0,14.0,38
2025-09-22,SKU0060,72,229,14.0,38
2025-09-29,SKU0060,44,149,14.0,38
2025-10-06,SKU0060,86,289,14.0,38
2025-10-13,SKU0060,109,274,14.0,38
2025-10-20,SKU0060,56,0,14.0,38
2025-10-27,SKU0060,50,148,14.0,38
2025-11-03,SKU0060,60,135,14.0,38
2025-11-10,SKU0060,85,285,14.0,38
2025-11-17,SKU0060,52,175,14.0,38
2025-11-24,SKU0060,86,289,14.0,38
2025-12-01,SKU0060,55,131,14.0,38
2025-12-08,SKU0060,72,242,14.0,38
2025-12-15,SKU0060,84,281,14.0,38
2025-12-22,SKU0060,44,126,14.0,38
2025-12-29,SKU0060,33,113,14.0,38
2025-03-31,SKU0061,282,0,21.0,24
2025-04-07,SKU0061,271,0,21.0,24
2025-04-14,SKU0061,218,0,21.0,24
2025-04-21,SKU0061,174,0,21.0,24
2025-04-28,SKU0061,140,0,21.0,24
2025-05-05,SKU0061,47,0,21.0,24
2025-05-12,SKU0061,36,0,21.0,24
2025-05-19,SKU0061,60,202,21.0,24
2025-05-26,SKU0061,44,148,21.0,24
2025-06-02,SKU0061,49,165,21.0,24
2025-06-09,SKU0061,95,291,21.0,24
2025-06-16,SKU0061,45,0,21.0,24
2025-06-23,SKU0061,30,0,21.0,24
2025-06-30,SKU0061,54,135,21.0,24
2025-07-07,SKU0061,88,294,21.0,24
2025-07-14,SKU0061,64,0,21.0,24
2025-07-21,SKU0061,56,187,21.0,24
2025-07-28,SKU0061,71,237,21.0,24
2025-08-04,SKU0061,56,187,21.0,24
2025-08-11,SKU0061,47,159,21.0,24
2025-08-18,SKU0061,42,131,21.0,24
2025-08-25,SKU0061,48,161,21.0,24
2025-09-01,SKU0061,28,0,21.0,24
2025-09-08,SKU0061,78,262,21.0,24
2025-09-15,SKU0061,59,0,21.0,24
2025-09-22,SKU0061,84,280,21.0,24
2025-09-29,SKU0061,40,0,21.0,24
2025-10-06,SKU0061,100,293,21.0,24
2025-10-13,SKU0061,101,278,21.0,24
2025-10-20,SKU0061,35,0,21.0,24
2025-10-27,SKU0061,59,199,21.0,24
2025-11-03,SKU0061,84,265,21.0,24
2025-11-10,SKU0061,87,273,21.0,24
2025-11-17,SKU0061,29,0,21.0,24
2025-11-24,SKU0061,35,118,21.0,24
2025-12-01,SKU0061,51,170,21.0,24
2025-12-08,SKU0061,88,269,21.0,24
2025-12-15,SKU0061,43,0,21.0,24
2025-12-22,SKU0061,53,179,21.0,24
2025-12-29,SKU0061,31,0,21.0,24
2024-01-01,SKU0062,59,191,30.0,36
2024-01-08,SKU0062,39,103,30.0,36
2024-01-15,SKU0062,83,278,30.0,36
2024-01-22,SKU0062,62,208,30.0,36
2024-01-29,SKU0062,63,213,30.0,36
2024-02-05,SKU0062,109,266,30.0,36
2024-02-12,SKU0062,50,0,30.0,36
2024-02-19,SKU0062,57,191,30.0,36
2024-02-26,SKU0062,66,221,30.0,36
2024-03-04,SKU0062,51,0,30.0,36
2024-03-11,SKU0062,30,100,30.0,36
2024-03-18,SKU0062,31,105,30.0,36
2024-03-25,SKU0062,64,216,30.0,36
2024-04-01,SKU0062,87,293,30.0,36
2024-04-08,SKU0062,47,0,30.0,36
2024-04-15,SKU0062,72,242,30.0,36
2024-04-22,SKU0062,47,0,30.0,36
2024-04-29,SKU0062,37,112,30.0,36
2024-05-06,SKU0062,44,149,30.0,36
2024-05-13,SKU0062,64,216,30.0,36
2024-05-20,SKU0062,79,266,30.0,36
2024-05-27,SKU0062,54,0,30.0,36
2024-06-03,SKU0062,82,260,30.0,36
2024-06-10,SKU0062,77,242,30.0,36
2024-06-17,SKU0062,45,112,30.0,36
2024-06-24,SKU0062,48,160,30.0,36
2024-07-01,SKU0062,48,163,30.0,36
2024-07-08,SKU0062,87,201,30.0,36
2024-07-15,SKU0062,64,214,30.0,36
2024-07-22,SKU0062,40,0,30.0,36
2024-07-29,SKU0062,51,170,30.0,36
2024-08-05,SKU0062,62,106,30.0,36
2024-08-12,SKU0062,49,0,30.0,36
2024-08-19,SKU0062,84,280,30.0,36
2024-08-26,SKU0062,36,122,30.0,36
2024-09-02,SKU0062,82,252,30.0,36
2024-09-09,SKU0062,59,0,30.0,36
2024-09-16,SKU0062,36,0,30.0,36
2024-09-23,SKU0062,49,151,30.0,36
2024-09-30,SKU0062,45,152,30.0,36
2024-10-07,SKU0062,64,214,30.0,36
2024-10-14,SKU0062,75,251,30.0,36
2024-10-21,SKU0062,48,103,30.0,36
2024-10-28,SKU0062,46,156,30.0,36
2024-11-04,SKU0062,36,123,30.0,36
2024-11-11,SKU0062,55,185,30.0,36
2024-11-18,SKU0062,36,0,30.0,36
2024-11-25,SKU0062,82,274,30.0,36
2024-12-02,SKU0062,50,143,30.0,36
2024-12-09,SKU0062,103,241,30.0,36
2024-12-16,SKU0062,86,0,30.0,36
2024-12-23,SKU0062,84,280,30.0,36
2024-12-30,SKU0062,45,0,30.0,36
2025-01-06,SKU0062,84,273,30.0,36
2025-01-13,SKU0062,61,101,30.0,36
2025-01-20,SKU0062,61,116,30.0,36
2025-01-27,SKU0062,87,198,30.0,36
2025-02-03,SKU0062,77,223,30.0,36
2025-02-10,SKU0062,84,198,30.0,36
2025-02-17,SKU0062,30,100,30.0,36
2025-02-24,SKU0062,61,204,30.0,36
2025-03-03,SKU0062,61,205,30.0,36
2025-03-10,SKU0062,65,218,30.0,36
2025-03-17,SKU0062,69,230,30.0,36
2025-03-24,SKU0062,33,113,30.0,36
2025-03-31,SKU0062,87,251,30.0,36
2025-04-07,SKU0062,77,259,30.0,36
2025-04-14,SKU0062,51,0,30.0,36
2025-04-21,SKU0062,30,102,30.0,36
2025-04-28,SKU0062,37,124,30.0,36
2025-05-05,SKU0062,83,239,30.0,36
2025-05-12,SKU0062,59,0,30.0,36
2025-05-19,SKU0062,81,212,30.0,36
2025-05-26,SKU0062,61,0,30.0,36
2025-06-02,SKU0062,48,0,30.0,36
2025-06-09,SKU0062,61,163,30.0,36
2025-06-16,SKU0062,116,291,30.0,36
2025-06-23,SKU0062,87,0,30.0,36
2025-06-30,SKU0062,60,184,30.0,36
2025-07-07,SKU0062,93,216,30.0,36
2025-07-14,SKU0062,69,0,30.0,36
2025-07-21,SKU0062,54,0,30.0,36
2025-07-28,SKU0062,80,268,30.0,36
2025-08-04,SKU0062,89,298,30.0,36
2025-08-11,SKU0062,43,0,30.0,36
2025-08-18,SKU0062,67,144,30.0,36
2025-08-25,SKU0062,66,192,30.0,36
2025-09-01,SKU0062,58,196,30.0,36
2025-09-08,SKU0062,42,102,30.0,36
2025-09-15,SKU0062,36,120,30.0,36
2025-09-22,SKU0062,56,189,30.0,36
2025-09-29,SKU0062,52,139,30.0,36
2025-10-06,SKU0062,42,142,30.0,36
2025-10-13,SKU0062,65,145,30.0,36
2025-10-20,SKU0062,38,0,30.0,36
2025-10-27,SKU0062,49,164,30.0,36
2025-11-03,SKU0062,65,208,30.0,36
2025-11-10,SKU0062,65,218,30.0,36
2025-11-17,SKU0062,66,220,30.0,36
2025-11-24,SKU0062,52,176,30.0,36
2025-12-01,SKU0062,81,271,30.0,36
2025-12-08,SKU0062,110,275,30.0,36
2025-12-15,SKU0062,66,0,30.0,36
2025-12-22,SKU0062,58,181,30.0,36
2025-12-29,SKU0062,37,101,30.0,36
2024-01-01,SKU0063,287,0,7.0,94
2024-01-08,SKU0063,202,0,7.0,94
2024-01-15,SKU0063,107,0,7.0,94
2024-01-22,SKU0063,52,126,7.0,94
2024-01-29,SKU0063,82,275,7.0,94
2024-02-05,SKU0063,87,148,7.0,94
2024-02-12,SKU0063,107,116,7.0,94
2024-02-19,SKU0063,90,201,7.0,94
2024-02-26,SKU0063,96,132,7.0,94
2024-03-04,SKU0063,59,103,7.0,94
2024-03-11,SKU0063,32,109,7.0,94
2024-03-18,SKU0063,67,171,7.0,94
2024-03-25,SKU0063,81,154,7.0,94
2024-04-01,SKU0063,136,249,7.0,94
2024-04-08,SKU0063,115,0,7.0,94
2024-04-15,SKU0063,126,179,7.0,94
2024-04-22,SKU0063,119,290,7.0,94
2024-04-29,SKU0063,107,196,7.0,94
2024-05-06,SKU0063,99,220,7.0,94
2024-05-13,SKU0063,112,137,7.0,94
2024-05-20,SKU0063,149,239,7.0,94
2024-05-27,SKU0063,137,269,7.0,94
2024-06-03,SKU0063,99,0,7.0,94
2024-06-10,SKU0063,73,171,7.0,94
2024-06-17,SKU0063,49,143,7.0,94
2024-06-24,SKU0063,80,268,7.0,94
2024-07-01,SKU0063,108,206,7.0,94
2024-07-08,SKU0063,107,176,7.0,94
2024-07-15,SKU0063,127,208,7.0,94
2024-07-22,SKU0063,156,221,7.0,94
2024-07-29,SKU0063,142,0,7.0,94
2024-08-05,SKU0063,178,282,7.0,94
2024-08-12,SKU0063,96,0,7.0,94
2024-08-19,SKU0063,75,100,7.0,94
2024-08-26,SKU0063,99,192,7.0,94
2024-09-02,SKU0063,149,247,7.0,94
2024-09-09,SKU0063,104,0,7.0,94
2024-09-16,SKU0063,63,166,7.0,94
2024-09-23,SKU0063,120,246,7.0,94
2024-09-30,SKU0063,90,211,7.0,94
2024-10-07,SKU0063,92,236,7.0,94
2024-10-14,SKU0063,121,202,7.0,94
2024-10-21,SKU0063,117,202,7.0,94
2024-10-28,SKU0063,62,110,7.0,94
2024-11-04,SKU0063,83,159,7.0,94
2024-11-11,SKU0063,71,211,7.0,94
2024-11-18,SKU0063,77,188,7.0,94
2024-11-25,SKU0063,75,253,7.0,94
2024-12-02,SKU0063,101,213,7.0,94
2024-12-09,SKU0063,46,110,7.0,94
2024-12-16,SKU0063,96,230,7.0,94
2024-12-23,SKU0063,114,244,7.0,94
2024-12-30,SKU0063,97,0,7.0,94
2025-01-06,SKU0063,132,214,7.0,94
2025-01-13,SKU0063,118,228,7.0,94
2025-01-20,SKU0063,96,156,7.0,94
2025-01-27,SKU0063,55,130,7.0,94
2025-02-03,SKU0063,36,122,7.0,94
2025-02-10,SKU0063,54,181,7.0,94
2025-02-17,SKU0063,89,158,7.0,94
2025-02-24,SKU0063,87,291,7.0,94
2025-03-03,SKU0063,60,111,7.0,94
2025-03-10,SKU0063,88,189,7.0,94
2025-03-17,SKU0063,82,210,7.0,94
2025-03-24,SKU0063,145,254,7.0,94
2025-03-31,SKU0063,131,0,7.0,94
2025-04-07,SKU0063,123,184,7.0,94
2025-04-14,SKU0063,98,0,7.0,94
2025-04-21,SKU0063,103,157,7.0,94
2025-04-28,SKU0063,47,105,7.0,94
2025-05-05,SKU0063,101,280,7.0,94
2025-05-12,SKU0063,128,131,7.0,94
2025-05-19,SKU0063,114,249,7.0,94
2025-05-26,SKU0063,118,224,7.0,94
2025-06-02,SKU0063,105,167,7.0,94
2025-06-09,SKU0063,137,293,7.0,94
2025-06-16,SKU0063,99,0,7.0,94
2025-06-23,SKU0063,112,135,7.0,94
2025-06-30,SKU0063,95,0,7.0,94
2025-07-07,SKU0063,45,151,7.0,94
2025-07-14,SKU0063,79,164,7.0,94
2025-07-21,SKU0063,108,213,7.0,94
2025-07-28,SKU0063,126,286,7.0,94
2025-08-04,SKU0063,97,210,7.0,94
2025-08-11,SKU0063,52,127,7.0,94
2025-08-18,SKU0063,48,163,7.0,94
2025-08-25,SKU0063,55,185,7.0,94
2025-09-01,SKU0063,75,253,7.0,94
2025-09-08,SKU0063,77,257,7.0,94
2025-09-15,SKU0063,137,296,7.0,94
2025-09-22,SKU0063,104,0,7.0,94
2025-09-29,SKU0063,120,267,7.0,94
2025-10-06,SKU0063,111,271,7.0,94
2025-10-13,SKU0063,111,214,7.0,94
2025-10-20,SKU0063,129,201,7.0,94
2025-10-27,SKU0063,147,284,7.0,94
2025-11-03,SKU0063,108,0,7.0,94
2025-11-10,SKU0063,116,123,7.0,94
2025-11-17,SKU0063,111,178,7.0,94
2025-11-24,SKU0063,122,217,7.0,94
2025-12-01,SKU0063,103,248,7.0,94
2025-12-08,SKU0063,107,235,7.0,94
2025-12-15,SKU0063,128,206,7.0,94
2025-12-22,SKU0063,107,127,7.0,94
2025-12-29,SKU0063,71,173,7.0,94
2024-01-01,SKU0064,72,0,14.0,47
2024-01-08,SKU0064,75,195,14.0,47
2024-01-15,SKU0064,91,235,14.0,47
2024-01-22,SKU0064,45,151,14.0,47
2024-01-29,SKU0064,55,139,14.0,47
2024-02-05,SKU0064,111,224,14.0,47
2024-02-12,SKU0064,94,0,14.0,47
2024-02-19,SKU0064,43,145,14.0,47
2024-02-26,SKU0064,52,174,14.0,47
2024-03-04,SKU0064,119,293,14.0,47
2024-03-11,SKU0064,51,0,14.0,47
2024-03-18,SKU0064,67,224,14.0,47
2024-03-25,SKU0064,53,0,14.0,47
2024-04-01,SKU0064,86,182,14.0,47
2024-04-08,SKU0064,55,0,14.0,47
2024-04-15,SKU0064,124,289,14.0,47
2024-04-22,SKU0064,79,0,14.0,47
2024-04-29,SKU0064,56,0,14.0,47
2024-05-06,SKU0064,110,292,14.0,47
2024-05-13,SKU0064,63,0,14.0,47
2024-05-20,SKU0064,85,273,14.0,47
2024-05-27,SKU0064,82,161,14.0,47
2024-06-03,SKU0064,108,280,14.0,47
2024-06-10,SKU0064,83,121,14.0,47
2024-06-17,SKU0064,88,147,14.0,47
2024-06-24,SKU0064,88,145,14.0,47
2024-07-01,SKU0064,109,209,14.0,47
2024-07-08,SKU0064,57,0,14.0,47
2024-07-15,SKU0064,65,219,14.0,47
2024-07-22,SKU0064,52,176,14.0,47
2024-07-29,SKU0064,98,280,14.0,47
2024-08-05,SKU0064,79,239,14.0,47
2024-08-12,SKU0064,30,103,14.0,47
2024-08-19,SKU0064,62,169,14.0,47
2024-08-26,SKU0064,92,277,14.0,47
2024-09-02,SKU0064,53,0,14.0,47
2024-09-09,SKU0064,61,204,14.0,47
2024-09-16,SKU0064,95,187,14.0,47
2024-09-23,SKU0064,60,130,14.0,47
2024-09-30,SKU0064,84,271,14.0,47
2024-10-07,SKU0064,54,165,14.0,47
2024-10-14,SKU0064,60,201,14.0,47
2024-10-21,SKU0064,69,131,14.0,47
2024-10-28,SKU0064,84,282,14.0,47
2024-11-04,SKU0064,121,277,14.0,47
2024-11-11,SKU0064,78,162,14.0,47
2024-11-18,SKU0064,129,285,14.0,47
2024-11-25,SKU0064,104,0,14.0,47
2024-12-02,SKU0064,50,0,14.0,47
2024-12-09,SKU0064,64,162,14.0,47
2024-12-16,SKU0064,87,156,14.0,47
2024-12-23,SKU0064,100,249,14.0,47
2024-12-30,SKU0064,84,0,14.0,47
2025-01-06,SKU0064,98,262,14.0,47
2025-01-13,SKU0064,75,194,14.0,47
2025-01-20,SKU0064,68,188,14.0,47
2025-01-27,SKU0064,43,145,14.0,47
2025-02-03,SKU0064,30,100,14.0,47
2025-02-10,SKU0064,40,136,14.0,47
2025-02-17,SKU0064,100,247,14.0,47
2025-02-24,SKU0064,84,0,14.0,47
2025-03-03,SKU0064,69,195,14.0,47
2025-03-10,SKU0064,51,0,14.0,47
2025-03-17,SKU0064,100,243,14.0,47
2025-03-24,SKU0064,56,120,14.0,47
2025-03-31,SKU0064,75,136,14.0,47
2025-04-07,SKU0064,73,146,14.0,47
2025-04-14,SKU0064,49,104,14.0,47
2025-04-21,SKU0064,81,157,14.0,47
2025-04-28,SKU0064,92,161,14.0,47
2025-05-05,SKU0064,80,0,14.0,47
2025-05-12,SKU0064,56,114,14.0,47
2025-05-19,SKU0064,107,293,14.0,47
2025-05-26,SKU0064,104,299,14.0,47
2025-06-02,SKU0064,92,0,14.0,47
2025-06-09,SKU0064,86,193,14.0,47
2025-06-16,SKU0064,86,196,14.0,47
2025-06-23,SKU0064,62,122,14.0,47
2025-06-30,SKU0064,74,247,14.0,47
2025-07-07,SKU0064,39,132,14.0,47
2025-07-14,SKU0064,38,128,14.0,47
2025-07-21,SKU0064,69,232,14.0,47
2025-07-28,SKU0064,51,171,14.0,47
2025-08-04,SKU0064,65,219,14.0,47
2025-08-11,SKU0064,43,145,14.0,47
2025-08-18,SKU0064,87,292,14.0,47
2025-08-25,SKU0064,76,256,14.0,47
2025-09-01,SKU0064,103,196,14.0,47
2025-09-08,SKU0064,67,0,14.0,47
2025-09-15,SKU0064,66,133,14.0,47
2025-09-22,SKU0064,111,243,14.0,47
2025-09-29,SKU0064,83,188,14.0,47
2025-10-06,SKU0064,111,234,14.0,47
2025-10-13,SKU0064,82,213,14.0,47
2025-10-20,SKU0064,59,197,14.0,47
2025-10-27,SKU0064,33,112,14.0,47
2025-11-03,SKU0064,50,169,14.0,47
2025-11-10,SKU0064,82,257,14.0,47
2025-11-17,SKU0064,67,137,14.0,47
2025-11-24,SKU0064,43,146,14.0,47
2025-12-01,SKU0064,68,128,14.0,47
2025-12-08,SKU0064,46,153,14.0,47
2025-12-15,SKU0064,70,206,14.0,47
2025-12-22,SKU0064,86,261,14.0,47
2025-12-29,SKU0064,60,0,14.0,47
2024-01-01,SKU0065,80,209,14.0,118
2024-01-08,SKU0065,53,173,14.0,118
2024-01-15,SKU0065,85,284,14.0,118
2024-01-22,SKU0065,93,220,14.0,118
2024-01-29,SKU0065,87,248,14.0,118
2024-02-05,SKU0065,107,136,14.0,118
2024-02-12,SKU0065,121,234,14.0,118
2024-02-19,SKU0065,74,128,14.0,118
2024-02-26,SKU0065,73,219,14.0,118
2024-03-04,SKU0065,91,172,14.0,118
2024-03-11,SKU0065,119,274,14.0,118
2024-03-18,SKU0065,144,215,14.0,118
2024-03-25,SKU0065,125,0,14.0,118
2024-04-01,SKU0065,140,294,14.0,118
2024-04-08,SKU0065,128,0,14.0,118
2024-04-15,SKU0065,93,187,14.0,118
2024-04-22,SKU0065,142,247,14.0,118
2024-04-29,SKU0065,99,158,14.0,118
2024-05-06,SKU0065,103,156,14.0,118
2024-05-13,SKU0065,71,180,14.0,118
2024-05-20,SKU0065,71,239,14.0,118
2024-05-27,SKU0065,85,122,14.0,118
2024-06-03,SKU0065,78,234,14.0,118
2024-06-10,SKU0065,84,126,14.0,118
2024-06-17,SKU0065,95,150,14.0,118
2024-06-24,SKU0065,66,139,14.0,118
2024-07-01,SKU0065,86,244,14.0,118
2024-07-08,SKU0065,97,168,14.0,118
2024-07-15,SKU0065,84,147,14.0,118
2024-07-22,SKU0065,145,284,14.0,118
2024-07-29,SKU0065,140,183,14.0,118
2024-08-05,SKU0065,157,257,14.0,118
2024-08-12,SKU0065,127,0,14.0,118
2024-08-19,SKU0065,156,150,14.0,118
2024-08-26,SKU0065,126,0,14.0,118
2024-09-02,SKU0065,167,195,14.0,118
2024-09-09,SKU0065,140,0,14.0,118
2024-09-16,SKU0065,114,210,14.0,118
2024-09-23,SKU0065,113,140,14.0,118
2024-09-30,SKU0065,164,253,14.0,118
2024-10-07,SKU0065,151,224,14.0,118
2024-10-14,SKU0065,86,108,14.0,118
2024-10-21,SKU0065,72,160,14.0,118
2024-10-28,SKU0065,115,256,14.0,118
2024-11-04,SKU0065,157,215,14.0,118
2024-11-11,SKU0065,146,202,14.0,118
2024-11-18,SKU0065,155,196,14.0,118
2024-11-25,SKU0065,121,0,14.0,118
2024-12-02,SKU0065,131,159,14.0,118
2024-12-09,SKU0065,170,216,14.0,118
2024-12-16,SKU0065,151,149,14.0,118
2024-12-23,SKU0065,150,245,,118
2024-12-30,SKU0065,147,206,14.0,118
2025-01-06,SKU0065,126,0,14.0,118
2025-01-13,SKU0065,161,267,14.0,118
2025-01-20,SKU0065,135,229,14.0,118
2025-01-27,SKU0065,111,182,14.0,118
2025-02-03,SKU0065,144,157,14.0,118
2025-02-10,SKU0065,137,222,14.0,118
2025-02-17,SKU0065,100,162,14.0,118
2025-02-24,SKU0065,82,157,14.0,118
2025-03-03,SKU0065,83,204,14.0,118
2025-03-10,SKU0065,38,125,14.0,118
2025-03-17,SKU0065,61,205,14.0,118
2025-03-24,SKU0065,80,241,14.0,118
2025-03-31,SKU0065,135,232,14.0,118
2025-04-07,SKU0065,108,167,14.0,118
2025-04-14,SKU0065,81,159,14.0,118
2025-04-21,SKU0065,82,171,14.0,118
2025-04-28,SKU0065,114,169,14.0,118
2025-05-05,SKU0065,165,277,14.0,118
2025-05-12,SKU0065,131,139,14.0,118
2025-05-19,SKU0065,151,269,14.0,118
2025-05-26,SKU0065,174,231,14.0,118
2025-06-02,SKU0065,160,223,14.0,118
2025-06-09,SKU0065,137,0,14.0,118
2025-06-16,SKU0065,127,236,14.0,118
2025-06-23,SKU0065,134,190,14.0,118
2025-06-30,SKU0065,140,135,14.0,118
2025-07-07,SKU0065,125,130,14.0,118
2025-07-14,SKU0065,186,269,14.0,118
2025-07-21,SKU0065,134,0,14.0,118
2025-07-28,SKU0065,163,235,14.0,118
2025-08-04,SKU0065,122,0,14.0,118
2025-08-11,SKU0065,138,224,14.0,118
2025-08-18,SKU0065,180,256,14.0,118
2025-08-25,SKU0065,158,0,14.0,118
2025-09-01,SKU0065,114,130,14.0,118
2025-09-08,SKU0065,148,293,14.0,118
2025-09-15,SKU0065,129,155,14.0,118
2025-09-22,SKU0065,103,121,14.0,118
2025-09-29,SKU0065,100,198,14.0,118
2025-10-06,SKU0065,128,129,14.0,118
2025-10-13,SKU0065,122,257,14.0,118
2025-10-20,SKU0065,114,166,14.0,118
2025-10-27,SKU0065,134,152,14.0,118
2025-11-03,SKU0065,152,219,14.0,118
2025-11-10,SKU0065,133,0,14.0,118
2025-11-17,SKU0065,127,283,14.0,118
2025-11-24,SKU0065,99,163,14.0,118
2025-12-01,SKU0065,122,238,14.0,118
2025-12-08,SKU0065,132,167,14.0,118
2025-12-15,SKU0065,184,230,14.0,118
2025-12-22,SKU0065,147,113,14.0,118
2025-12-29,SKU0065,132,0,14.0,118
2024-06-03,SKU0066,212,257,21.0,138
2024-06-10,SKU0066,165,0,21.0,138
2024-06-17,SKU0066,158,211,21.0,138
2024-06-24,SKU0066,141,201,21.0,138
2024-07-01,SKU0066,154,113,21.0,138
